"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"07","福島県","07207","須賀川市","072070106000","影沼町","37.285663","140.353899","0","1"
"07","福島県","07207","須賀川市","072070107000","牛袋町","37.289449","140.353848","0","1"
"07","福島県","07207","須賀川市","072070108000","泉田","37.269611","140.299148","0","1"
"07","福島県","07207","須賀川市","072070109000","花の里","37.279934","140.295568","0","1"
"07","福島県","07207","須賀川市","072070110000","木之崎","37.277185","140.278145","0","1"
"07","福島県","07207","須賀川市","072070111000","堀込","37.278177","140.261392","0","1"
"07","福島県","07207","須賀川市","072070112000","八幡山","37.283116","140.364725","0","1"
"07","福島県","07207","須賀川市","072070113000","大黒町","37.287956","140.366553","0","1"
"07","福島県","07207","須賀川市","072070114000","館取町","37.293937","140.365698","0","1"
"07","福島県","07207","須賀川市","072070115000","陣場町","37.297425","140.365749","0","1"
"07","福島県","07207","須賀川市","072070116000","横山町","37.2831","140.345792","0","1"
"07","福島県","07207","須賀川市","072070117000","西川","37.296938","140.343569","0","1"
"07","福島県","07207","須賀川市","072070118000","稲","37.278198","140.332067","0","1"
"07","福島県","07207","須賀川市","072070119000","松塚","37.2798","140.316415","0","1"
"07","福島県","07207","須賀川市","072070120000","大久保","37.291325","140.293693","0","1"
"07","福島県","07207","須賀川市","072070121000","横田","37.28615","140.255663","0","1"
"07","福島県","07207","須賀川市","072070122000","北横田","37.292846","140.263695","0","1"
"07","福島県","07207","須賀川市","072070123000","大桑原","37.296871","140.313294","0","1"
"07","福島県","07207","須賀川市","072070124000","袋田","37.310622","140.315506","0","1"
"07","福島県","07207","須賀川市","072070125000","越久","37.313927","140.334215","0","1"
"07","福島県","07207","須賀川市","072070126000","小中","37.2742","140.225339","0","1"
"07","福島県","07207","須賀川市","072070127000","長沼","37.289875","140.220254","0","1"
"07","福島県","07207","須賀川市","072070128000","江花","37.289393","140.17811","0","1"
"07","福島県","07207","須賀川市","072070129000","向陽町","37.340983","140.344964","0","1"
"07","福島県","07207","須賀川市","072070130000","柳山","37.301654","140.381742","0","1"
"07","福島県","07207","須賀川市","072070131000","台","37.298499","140.368602","0","1"
"07","福島県","07207","須賀川市","072070132000","栄町","37.2977","140.371098","0","1"
"07","福島県","07207","須賀川市","072070133000","塚田","37.298574","140.373687","0","1"
"07","福島県","07207","須賀川市","072070134000","岩瀬森","37.302468","140.371723","0","1"
"07","福島県","07207","須賀川市","072070135000","中山","37.30046","140.371374","0","1"
"07","福島県","07207","須賀川市","072070136000","北町","37.294959","140.374751","0","1"
"07","福島県","07207","須賀川市","072070137000","古屋敷","37.297042","140.377542","0","1"
"07","福島県","07207","須賀川市","072070138000","上人坦","37.301883","140.375054","0","1"
"07","福島県","07207","須賀川市","072070139000","下宿前","37.30366","140.375945","0","1"
"07","福島県","07207","須賀川市","072070140000","崩免","37.303292","140.377947","0","1"
"07","福島県","07207","須賀川市","072070141000","中宿","37.299954","140.377285","0","1"
"07","福島県","07207","須賀川市","072070142000","北山寺町","37.30542","140.364113","0","3"
"07","福島県","07207","須賀川市","072070143000","西山寺町","37.303127","140.358357","0","3"
"07","福島県","07207","須賀川市","072070144000","山寺町","37.302309","140.364716","0","3"
"07","福島県","07208","喜多方市","072080001003","塩川町諏訪町三丁目","37.601145","139.883273","0","3"
"07","福島県","07208","喜多方市","072080001002","塩川町諏訪町二丁目","37.599185","139.884975","0","3"
"07","福島県","07208","喜多方市","072080001001","塩川町諏訪町一丁目","37.596978","139.886297","0","3"
"07","福島県","07208","喜多方市","072080002006","塩川町御殿場六丁目","37.59774","139.879016","0","3"
"07","福島県","07208","喜多方市","072080002005","塩川町御殿場五丁目","37.599678","139.881637","0","3"
"07","福島県","07208","喜多方市","072080002004","塩川町御殿場四丁目","37.597214","139.88166","0","3"
"07","福島県","07208","喜多方市","072080002003","塩川町御殿場三丁目","37.595321","139.881895","0","3"
"07","福島県","07208","喜多方市","072080002002","塩川町御殿場二丁目","37.596676","139.884729","0","3"
"07","福島県","07208","喜多方市","072080002001","塩川町御殿場一丁目","37.594503","139.88502","0","3"
"07","福島県","07208","喜多方市","072080003000","塩川町遠田","37.593876","139.86921","0","1"
"07","福島県","07208","喜多方市","072080004000","塩川町金橋","37.589055","139.923633","0","1"
"07","福島県","07208","喜多方市","072080005000","塩川町常世","37.613462","139.952652","0","1"
"07","福島県","07208","喜多方市","072080006000","熊倉町新合","37.626111","139.978336","0","1"
"07","福島県","07208","喜多方市","072080007000","松山町村松","37.672049","139.871153","0","1"
"07","福島県","07208","喜多方市","072080008001","字一丁目","37.655616","139.872673","0","3"
"07","福島県","07208","喜多方市","072080009000","字西籠田","37.644242","139.871383","0","1"
"07","福島県","07208","喜多方市","072080010000","豊川町米室","37.636437","139.859106","0","1"
"07","福島県","07208","喜多方市","072080011002","字桜ガ丘二丁目","37.663854","139.873286","0","3"
"07","福島県","07208","喜多方市","072080012000","豊川町沢部","37.621906","139.859286","0","1"
"07","福島県","07208","喜多方市","072080013000","豊川町一井","37.62767","139.874415","0","1"
"07","福島県","07208","喜多方市","072080014000","字前田上","37.644789","139.871528","0","1"
"07","福島県","07208","喜多方市","072080015000","字永久","37.645955","139.872519","0","1"
"07","福島県","07208","喜多方市","072080016000","字大道田","37.647167","139.871768","0","1"
"07","福島県","07208","喜多方市","072080017000","字町尻東","37.648617","139.871992","0","1"
"07","福島県","07208","喜多方市","072080008003","字三丁目","37.650179","139.871147","0","3"
"07","福島県","07208","喜多方市","072080008002","字二丁目","37.652831","139.872051","0","3"
"07","福島県","07208","喜多方市","072080018000","字諏訪","37.654063","139.868576","0","1"
"07","福島県","07208","喜多方市","072080019000","字花園","37.656781","139.869411","0","1"
"07","福島県","07208","喜多方市","072080020000","字経壇","37.658846","139.869806","0","1"
